GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote
48485485 0036,0,485 0036,,1075,658,59,317,35,0,6,255,102,152
48485485 0045,0,485 0045,,4233,3541,179,318,180,0,15,2221,501,1705
48485485 0041A,0,485 0041A,,2553,1812,176,416,130,0,19,787,272,502
48487487 0011,0,487 0011,,243,218,7,18,0,0,0,77,14,63
48487487 0020,0,487 0020,,2980,1564,256,1107,42,0,11,619,207,404
48487487 0019B,0,487 0019B,,1794,898,463,405,25,0,3,604,229,372
48439439 3634,0,439 3634,,60,53,0,7,0,0,0,22,7,15
48439439 4578,0,439 4578,,0,0,0,0,0,0,0,0,0,0
48439439 4123,0,439 4123,,5140,525,16,4539,44,0,16,455,316,138
48439439 4620,0,439 4620,,635,289,59,201,85,0,1,34,17,17
48439439 1444,0,439 1444,,144,7,137,0,0,0,0,69,38,31
48439439 3590,0,439 3590,,0,0,0,0,0,0,0,0,0,0
48439439 3409,0,439 3409,,246,199,6,24,10,0,7,30,12,18
48439439 4138,0,439 4138,,3907,2617,8,1186,88,0,8,664,288,371
48439439 3164,0,439 3164,,4340,3638,60,505,130,0,7,1282,490,777
48439439 3564,0,439 3564,,0,0,0,0,0,0,0,0,0,0
48439439 4231,0,439 4231,,4380,529,33,3780,37,0,1,559,433,124
48439439 3197,0,439 3197,,6313,4086,752,691,761,0,23,3173,1435,1710
48439439 4218,0,439 4218,,3331,2177,43,754,357,0,0,668,272,392
48439439 4042,0,439 4042,,4602,2628,126,1144,696,0,8,720,268,446
48439439 3628,0,439 3628,,0,0,0,0,0,0,0,0,0,0
48439439 4285,0,439 4285,,1859,1195,136,441,82,0,5,297,153,142
48439439 3199,0,439 3199,,569,375,88,85,18,0,3,311,118,192
48439439 4122,0,439 4122,,7933,1513,92,6259,58,0,11,781,451,326
48439439 3406,0,439 3406,,0,0,0,0,0,0,0,0,0,0
48439439 4434,0,439 4434,,326,44,4,272,2,0,4,34,22,12
48439439 4400,0,439 4400,,957,738,16,184,20,0,-1,153,49,103
48439439 4113,0,439 4113,,2559,1095,702,640,110,0,12,243,85,155
48439439 4102,0,439 4102,,5827,3424,71,1801,523,0,8,800,375,417
48439439 4068,0,439 4068,,4895,361,30,4447,27,0,30,544,405,134
48439439 4101,0,439 4101,,3673,1418,51,1545,655,0,4,573,284,284
48439439 4092,0,439 4092,,4043,286,43,3657,33,0,24,326,233,93
48439439 4503,0,439 4503,,2755,1047,100,1470,128,0,10,438,245,187
48439439 4124,0,439 4124,,1742,1330,12,370,30,0,0,769,347,405
48439439 4051,0,439 4051,,1160,234,4,915,4,0,3,107,67,39
48439439 4048,0,439 4048,,3248,195,107,2891,30,0,25,280,223,57
48439439 4397,0,439 4397,,944,611,5,312,16,0,0,238,85,152
48439439 4362,0,439 4362,,19,19,0,0,0,0,0,3,0,3
48439439 1420,0,439 1420,,0,0,0,0,0,0,0,0,0,0
48439439 4202,0,439 4202,,4218,2681,29,1408,99,0,1,868,363,491
48439439 2055,0,439 2055,,3288,2569,285,203,225,0,6,1491,583,898
48439439 4632,0,439 4632,,0,0,0,0,0,0,0,0,0,0
48439439 4418,0,439 4418,,0,0,0,0,0,0,0,0,0,0
48439439 1437,0,439 1437,,960,752,70,67,71,0,0,491,200,287
48439439 1227,0,439 1227,,4838,2379,1749,456,235,0,19,2151,1465,671
48439439 4125,0,439 4125,,5291,3469,44,1643,132,0,3,945,403,532
48439439 2317,0,439 2317,,1948,1636,56,114,137,0,5,955,317,626
48439439 1061,0,439 1061,,436,22,222,177,6,0,9,126,110,16
48439439 2228,0,439 2228,,3143,2814,61,68,200,0,0,1680,525,1144
48439439 1198,0,439 1198,,1527,867,58,534,63,0,5,225,111,112
48439439 4128,0,439 4128,,6494,5308,190,769,217,0,10,1653,622,1014
48439439 4087,0,439 4087,,1969,101,7,1850,5,0,6,210,162,48
48439439 4067,0,439 4067,,4448,347,78,3968,29,0,26,638,489,147
48487487 0022,0,487 0022,,965,768,35,143,19,0,0,363,140,221
48487487 0009,0,487 0009,,1291,1066,22,185,17,0,1,521,135,385
48497497 0018,0,497 0018,,2589,1776,243,518,44,0,8,510,82,422
48497497 0013,0,497 0013,,2150,1653,0,451,34,0,12,574,145,428
48497497 0017,0,497 0017,,3828,3550,9,193,75,0,1,1436,299,1125
48497497 0025,0,497 0025,,332,310,0,17,5,0,0,148,30,116
48503503 0024,0,503 0024,,3685,2862,93,661,69,0,0,1090,241,843
48505505 0004,0,505 0004,,3756,208,2,3525,9,0,12,610,423,187
48111111 0001,0,111 0001,,820,631,1,179,9,0,0,234,30,197
48111111 0005,0,111 0005,,88,67,0,21,0,0,0,32,5,27
48421421 0401,0,421 0401,,740,597,3,134,6,0,0,369,36,330
48421421 0302,0,421 0302,,544,437,1,97,9,0,0,153,20,131
48439439 1573,0,439 1573,,95,73,15,0,7,0,0,78,50,26
48439439 4110,0,439 4110,,2882,271,26,2529,39,0,17,450,324,123
48439439 1082,0,439 1082,,1729,711,43,844,132,0,-1,299,146,152
48439439 1109,0,439 1109,,4372,1035,82,3064,155,0,36,433,278,154
48439439 1460,0,439 1460,,8995,2278,5424,925,312,0,56,1697,1351,339
48439439 4563,0,439 4563,,0,0,0,0,0,0,0,0,0,0
48439439 3430,0,439 3430,,20,20,0,0,0,0,0,6,4,2
48439439 1245,0,439 1245,,98,26,7,64,1,0,0,10,10,0
48439439 4121,0,439 4121,,3964,3058,23,811,69,0,3,1263,420,826
48439439 1151,0,439 1151,,3665,1065,2089,394,84,0,33,763,454,304
48439439 4253,0,439 4253,,1166,159,32,960,15,0,0,332,167,162
48439439 2246,0,439 2246,,1713,1512,34,58,110,0,-1,938,296,636
48439439 4243,0,439 4243,,2077,1465,59,512,36,0,5,423,175,239
48439439 4494,0,439 4494,,25,17,0,0,8,0,0,8,3,5
48439439 1595,0,439 1595,,0,0,0,0,0,0,0,0,0,0
48439439 4512,0,439 4512,,0,0,0,0,0,0,0,0,0,0
48439439 1476,0,439 1476,,367,183,3,169,13,0,-1,45,24,20
48439439 4137,0,439 4137,,1975,1746,21,178,30,0,0,945,367,570
48439439 1572,0,439 1572,,23,8,0,15,0,0,0,4,3,1
48439439 1490,0,439 1490,,1037,672,208,102,54,0,1,267,190,75
48439439 1486,0,439 1486,,77,12,3,59,2,0,1,6,4,2
48439439 1277,0,439 1277,,2422,1672,413,137,200,0,0,954,416,526
48439439 1607,0,439 1607,,0,0,0,0,0,0,0,0,0,0
48439439 1019,0,439 1019,,2231,633,383,1164,43,0,8,339,258,79
48439439 1485,0,439 1485,,30,14,0,10,1,0,5,3,0,3
48439439 1487,0,439 1487,,49,16,3,31,0,0,-1,5,4,1
48439439 1473,0,439 1473,,389,198,6,172,13,0,0,52,26,25
48439439 1428,0,439 1428,,652,403,145,75,28,0,1,133,111,21
48439439 1596,0,439 1596,,0,0,0,0,0,0,0,0,0,0
48439439 4144,0,439 4144,,2481,1785,123,455,110,0,8,882,326,545
48439439 4493,0,439 4493,,1082,156,21,892,12,0,1,237,127,108
48439439 2026,0,439 2026,,3748,3057,148,448,89,0,6,1446,576,854
48439439 2280,0,439 2280,,4018,3279,288,210,231,0,10,1633,651,961
48439439 1489,0,439 1489,,4020,2381,1010,348,263,0,18,1454,1006,439
48439439 1605,0,439 1605,,0,0,0,0,0,0,0,0,0,0
48439439 1008,0,439 1008,,651,26,471,134,9,0,11,230,224,6
48439439 1126,0,439 1126,,4221,2043,1708,272,190,0,8,1811,1295,503
48439439 1001,0,439 1001,,426,234,103,76,11,0,2,267,154,108
48439439 1146,0,439 1146,,3089,1606,1170,218,84,0,11,1248,706,532
48439439 1185,0,439 1185,,762,421,272,48,18,0,3,280,144,133
48439439 1278,0,439 1278,,1613,562,856,143,40,0,12,583,449,133
48439439 1170,0,439 1170,,4335,2341,1209,649,114,0,22,1427,832,576
48439439 4086,0,439 4086,,3170,2892,20,195,61,0,2,1758,525,1215
48439439 2303,0,439 2303,,2897,2429,117,200,150,0,1,1197,382,802
48439439 1606,0,439 1606,,28,12,3,5,8,0,0,17,8,9
48439439 1500,0,439 1500,,0,0,0,0,0,0,0,0,0,0
48439439 1376,0,439 1376,,3788,1408,1533,791,50,0,6,7,4,3
48439439 1056,0,439 1056,,2080,303,1353,340,57,0,27,252,230,21
48439439 4496,0,439 4496,,1562,505,356,662,23,0,16,317,213,99
48439439 1236,0,439 1236,,1154,807,155,152,34,0,6,423,224,194
48439439 4020,0,439 4020,,4537,3422,305,631,172,0,7,913,372,529
48195195 0007,0,195 0007,,59,41,0,18,0,0,0,32,1,30
48195195 0003,0,195 0003,,469,334,4,129,2,0,0,199,9,190
48195195 0002,0,195 0002,,167,62,0,102,3,0,0,48,10,38
48357357 0002,0,357 0002,,2249,1271,5,926,45,0,2,623,64,559
48357357 0001,0,357 0001,,2582,1438,3,1116,20,0,5,564,69,491
48295295 0207,0,295 0207,,552,446,0,96,10,0,0,244,23,216
48295295 0106,0,295 0106,,647,268,5,361,11,0,2,153,23,130
48295295 0409,0,295 0409,,174,119,0,54,1,0,0,70,3,67
48439439 4204,0,439 4204,,6300,4801,304,930,255,0,10,1703,684,996
48439439 4057,0,439 4057,,2337,1790,282,206,56,0,3,683,300,376
48439439 4116,0,439 4116,,2625,2302,38,211,75,0,-1,1321,515,796
48439439 1483,0,439 1483,,81,81,0,0,0,0,0,3,3,0
48439439 1279,0,439 1279,,4058,1926,1612,303,202,0,15,1566,1074,482
48439439 1002,0,439 1002,,985,713,185,56,31,0,0,532,296,227
48439439 2003,0,439 2003,,2824,2051,404,249,114,0,6,1073,410,652
48439439 2217,0,439 2217,,6428,3552,930,1668,244,0,34,1339,754,573
48439439 4178,0,439 4178,,5664,3861,535,955,287,0,26,2011,758,1231
48439439 4252,0,439 4252,,2213,1606,99,458,50,0,0,707,317,386
48439439 1567,0,439 1567,,352,166,114,67,1,0,4,86,66,19
48439439 4064,0,439 4064,,4,4,0,0,0,0,0,2,0,2
48439439 4115,0,439 4115,,920,891,0,14,15,0,0,502,108,392
48439439 1474,0,439 1474,,763,289,128,238,99,0,9,88,50,36
48439439 1010,0,439 1010,,1393,284,553,505,41,0,10,219,183,34
48439439 1568,0,439 1568,,69,43,19,7,0,0,0,36,19,17
48439439 1311,0,439 1311,,3394,1013,1858,205,313,0,5,1275,997,269
48439439 1066,0,439 1066,,1951,888,334,589,132,0,8,382,237,143
48439439 1012,0,439 1012,,3256,2073,803,284,90,0,6,1213,730,474
48439439 1099,0,439 1099,,2227,1192,598,382,40,0,15,545,355,188
48439439 1312,0,439 1312,,2768,899,1276,509,74,0,10,559,400,151
48439439 1479,0,439 1479,,980,418,204,329,25,0,4,219,147,70
48439439 1604,0,439 1604,,165,165,0,0,0,0,0,90,63,26
48439439 4458,0,439 4458,,0,0,0,0,0,0,0,0,0,0
48439439 4006,0,439 4006,,1029,323,408,237,33,0,28,254,206,43
48439439 1005,0,439 1005,,470,29,275,166,0,0,0,141,137,4
48439439 4344,0,439 4344,,2129,1836,70,194,28,0,1,985,376,603
48439439 1075,0,439 1075,,3429,530,566,2263,54,0,16,360,291,68
48439439 4350,0,439 4350,,2634,1979,49,532,69,0,5,945,467,470
48439439 1415,0,439 1415,,2843,674,942,1067,131,0,29,355,286,65
48439439 1088,0,439 1088,,2981,750,796,1359,65,0,11,467,340,120
48439439 4492,0,439 4492,,652,353,209,82,8,0,0,46,29,17
48439439 1058,0,439 1058,,823,9,625,158,28,0,3,256,250,6
48439439 1475,0,439 1475,,1080,156,184,698,42,0,0,124,94,28
48439439 2181,0,439 2181,,4456,3754,192,348,146,0,16,1936,773,1142
48439439 1270,0,439 1270,,2225,1181,462,454,112,0,16,533,293,236
48439439 4016,0,439 4016,,2567,1990,116,413,48,0,0,1053,508,534
48439439 2171,0,439 2171,,4648,4107,142,256,134,0,9,1947,630,1296
48439439 1011,0,439 1011,,3659,531,1031,2015,56,0,26,383,324,57
48439439 1076,0,439 1076,,1485,1276,95,92,19,0,3,711,357,339
48439439 4203,0,439 4203,,6168,3048,767,2144,188,0,21,991,491,487
48439439 4179,0,439 4179,,3791,2027,327,1313,110,0,14,667,306,356
48439439 4497,0,439 4497,,11351,6153,2617,1965,543,0,73,1298,774,514
48439439 1059,0,439 1059,,856,19,641,159,22,0,15,234,224,9
48439439 4060,0,439 4060,,4728,1213,304,2672,498,0,41,901,574,321
48439439 2310,0,439 2310,,4151,2935,686,331,185,0,14,1338,566,764
48439439 1127,0,439 1127,,2350,62,2165,107,7,0,9,1051,1030,17
48077077 0008,0,077 0008,,1082,1025,3,28,26,0,0,553,129,415
48387387 0017,0,387 0017,,380,330,36,6,8,0,0,170,50,116
48189189 0317,0,189 0317,,383,243,3,134,3,0,0,125,31,94
48155155 0101,0,155 0101,,290,219,15,53,3,0,0,99,38,59
48129129 0102,0,129 0102,,524,493,3,23,5,0,0,232,50,176
48129129 0402,0,129 0402,,35,35,0,0,0,0,0,6,0,6
48087087 0402,0,087 0402,,154,129,0,22,1,0,2,63,9,51
48087087 0201,0,087 0201,,710,417,86,186,21,0,0,229,55,171
48381381 0415,0,381 0415,,2572,2143,35,316,76,0,2,1115,201,903
48381381 0114,0,381 0114,,5197,4214,139,727,113,0,4,1931,445,1471
48381381 0227,0,381 0227,,5837,5135,116,418,163,0,5,3292,509,2767
48381381 0421,0,381 0421,,2943,2528,45,278,92,0,0,1063,224,828
48129129 0103,0,129 0103,,136,132,1,2,1,0,0,54,9,45
48381381 0426,0,381 0426,,6433,5759,82,465,122,0,5,3417,597,2797
48077077 0011,0,077 0011,,1068,974,6,62,26,0,0,602,112,488
48485485 0021,0,485 0021,,8510,5480,1562,836,567,0,65,1253,524,714
48101101 0201,0,101 0201,,404,357,4,42,1,0,0,210,43,164
48345345 0004,0,345 0004,,304,277,4,20,3,0,0,158,27,130
48485485 0017,0,485 0017,,689,602,14,60,10,0,3,229,65,163
48181181 0019,0,181 0019,,2372,2242,7,57,66,0,0,947,263,668
48153153 0016,0,153 0016,,90,66,1,23,0,0,0,45,8,37
48381381 0324,0,381 0324,,7124,6361,86,542,131,0,4,4036,599,3409
48011011 0401,0,011 0401,,256,249,0,5,2,0,0,156,12,142
48381381 0309,0,381 0309,,2350,1954,30,331,35,0,0,698,105,587
48011011 0403,0,011 0403,,50,49,0,1,0,0,0,25,2,23
48381381 0304,0,381 0304,,662,574,0,88,0,0,0,256,36,219
