GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Total Population 18+,White 18+ (NH),Black 18+ (NH),Hispanic 18+,Asian and Pacific Islander 18+ (NH),Native American 18+ (NH),Other 18+ (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote,Avg Dem Vote,Avg Rep Vote
410079511002,1,Block Group 2_ Tract 9511,Clatsop,897,722,4,142,11,3,15,698,595,3,79,8,2,11,460,311,137,0,0
410079511003,1,Block Group 3_ Tract 9511,Clatsop,1158,1059,0,66,10,6,17,1007,941,0,42,9,4,11,686,465,208,0,0
410079509003,1,Block Group 3_ Tract 9509,Clatsop,841,654,7,136,4,11,29,627,517,7,75,4,6,18,335,205,121,0,0
410079505001,1,Block Group 1_ Tract 9505,Clatsop,1311,1164,5,70,29,12,31,1001,907,5,44,20,7,18,620,299,305,0,0
410079900000,1,Block Group 0_ Tract 99,Clatsop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410079513001,1,Block Group 1_ Tract 9513,Clatsop,1475,1386,5,42,7,11,24,1167,1110,3,23,6,8,17,822,397,403,0,0
410079501001,1,Block Group 1_ Tract 9501,Clatsop,688,538,1,105,11,6,27,552,450,1,65,9,5,22,344,218,116,0,0
410079502004,1,Block Group 4_ Tract 9502,Clatsop,514,449,1,31,14,3,16,445,391,1,23,13,2,15,307,210,89,0,0
410079503001,1,Block Group 1_ Tract 9503,Clatsop,805,678,8,71,19,4,25,671,582,8,47,15,4,15,480,323,142,0,0
410430306004,4,Block Group 4_ Tract 306,Linn,2396,2057,14,222,12,26,65,1684,1489,9,121,11,19,35,984,389,578,0,0
410430306001,4,Block Group 1_ Tract 306,Linn,1040,912,4,81,10,9,24,785,717,2,44,3,7,12,467,176,280,0,0
410430303001,4,Block Group 1_ Tract 303,Linn,859,787,0,33,0,18,21,711,661,0,21,0,13,16,502,193,292,0,0
410430201002,4,Block Group 2_ Tract 201,Linn,1617,1434,3,103,21,16,40,1249,1145,2,50,12,13,27,794,312,467,0,0
410430202001,4,Block Group 1_ Tract 202,Linn,1834,1623,5,104,40,15,47,1502,1360,4,67,30,15,26,975,441,516,0,0
410430307003,4,Block Group 3_ Tract 307,Linn,827,772,0,30,5,5,15,725,683,0,19,4,5,14,564,267,279,0,0
410430203005,4,Block Group 5_ Tract 203,Linn,3319,2901,17,203,102,11,85,2400,2144,11,120,77,10,38,1631,795,804,0,0
410430206005,4,Block Group 5_ Tract 206,Linn,1064,972,2,38,14,9,29,861,802,2,22,10,8,17,681,296,367,0,0
410430301002,4,Block Group 2_ Tract 301,Linn,1235,1130,6,51,12,14,22,961,899,2,31,6,12,11,664,242,409,0,0
410430305002,4,Block Group 2_ Tract 305,Linn,1888,1721,6,72,8,24,57,1444,1348,3,34,6,14,39,928,364,544,0,0
410430306003,4,Block Group 3_ Tract 306,Linn,846,779,1,40,0,8,18,635,599,1,22,0,3,10,433,149,277,0,0
410430309025,4,Block Group 5_ Tract 30902,Linn,2264,1906,18,175,24,35,106,1614,1432,7,91,17,23,44,867,347,496,0,0
410430205001,4,Block Group 1_ Tract 205,Linn,1381,1054,2,246,23,13,43,1074,851,2,160,21,11,29,536,253,270,0,0
410430304014,4,Block Group 4_ Tract 30401,Linn,1095,998,0,61,15,6,15,797,748,0,30,9,4,6,419,172,237,0,0
410430309024,4,Block Group 4_ Tract 30902,Linn,1135,1059,0,27,10,13,26,900,841,0,19,10,12,18,624,226,388,0,0
410430309034,4,Block Group 4_ Tract 30903,Linn,1469,1331,5,76,19,13,25,1112,1022,3,47,17,10,13,739,292,437,0,0
410430305001,4,Block Group 1_ Tract 305,Linn,1011,921,7,53,5,3,22,777,721,5,32,3,3,13,512,171,327,0,0
410430201001,4,Block Group 1_ Tract 201,Linn,4841,4186,26,381,66,55,127,3605,3192,20,230,52,43,68,1932,844,1049,0,0
410430309023,4,Block Group 3_ Tract 30902,Linn,1420,1297,2,53,10,25,33,1139,1058,0,33,8,18,22,749,280,452,0,0
410191600004,4,Block Group 4_ Tract 16,Douglas,992,862,5,50,10,22,43,726,642,4,31,10,15,24,414,162,241,0,0
410192100003,4,Block Group 3_ Tract 21,Douglas,808,678,4,86,2,15,23,603,522,4,51,2,11,13,313,122,183,0,0
410190500014,4,Block Group 4_ Tract 50001,Douglas,698,638,0,23,3,8,26,596,550,0,17,3,6,20,400,147,244,0,0
410191200003,4,Block Group 3_ Tract 12,Douglas,993,871,4,52,3,19,44,775,690,2,35,3,19,26,446,218,218,0,0
410191200002,4,Block Group 2_ Tract 12,Douglas,1648,1393,10,146,6,23,70,1190,1025,5,86,6,16,52,606,272,316,0,0
410191300002,4,Block Group 2_ Tract 13,Douglas,791,720,7,24,8,12,20,667,613,7,18,7,9,13,312,156,150,0,0
410191300005,4,Block Group 5_ Tract 13,Douglas,665,565,4,44,11,10,31,533,464,2,27,9,9,22,279,137,134,0,0
410191400004,4,Block Group 4_ Tract 14,Douglas,787,670,4,67,11,16,19,636,574,4,30,7,13,8,212,114,93,0,0
410510031001,3,Block Group 1_ Tract 31,Multnomah,1352,994,150,90,57,10,51,1147,886,116,59,44,10,32,890,797,71,0,0
410510031002,3,Block Group 2_ Tract 31,Multnomah,1196,976,86,60,27,12,35,1011,840,77,43,16,7,28,789,706,61,0,0
410510031003,3,Block Group 3_ Tract 31,Multnomah,1133,973,46,53,18,2,41,818,728,36,25,14,0,15,765,656,99,0,0
410510031004,3,Block Group 4_ Tract 31,Multnomah,866,781,7,25,29,1,23,655,601,7,17,20,1,9,613,525,80,0,0
410510032003,3,Block Group 3_ Tract 32,Multnomah,753,576,83,29,14,3,48,607,469,71,25,12,3,27,491,455,28,0,0
410510032004,3,Block Group 4_ Tract 32,Multnomah,1127,913,69,55,48,4,38,873,725,57,36,31,4,20,725,662,51,0,0
410510032001,3,Block Group 1_ Tract 32,Multnomah,990,663,177,49,25,9,67,836,592,141,39,22,7,35,649,581,51,0,0
410510032002,3,Block Group 2_ Tract 32,Multnomah,1098,787,159,62,26,10,54,895,666,119,46,22,9,33,698,625,54,0,0
410510033013,3,Block Group 3_ Tract 3301,Multnomah,921,506,217,119,15,9,55,784,470,181,78,14,6,35,618,581,26,0,0
410510033012,3,Block Group 2_ Tract 3301,Multnomah,1029,497,315,142,19,1,55,796,438,225,89,16,1,27,628,590,26,0,0
410510033011,3,Block Group 1_ Tract 3301,Multnomah,1038,658,210,98,18,2,52,895,586,180,73,16,2,38,703,651,37,0,0
410510033022,3,Block Group 2_ Tract 3302,Multnomah,1567,973,360,123,17,16,78,1294,850,286,80,17,11,50,1021,960,42,0,0
410510033021,3,Block Group 1_ Tract 3302,Multnomah,1190,860,214,52,23,5,36,967,717,164,33,23,5,25,763,717,32,0,0
410510034014,3,Block Group 4_ Tract 3401,Multnomah,1123,456,429,145,18,9,66,868,401,319,87,16,9,36,596,554,29,0,0
410510034013,3,Block Group 3_ Tract 3401,Multnomah,640,373,158,63,19,8,19,539,323,138,44,16,7,11,370,344,18,0,0
410510034011,3,Block Group 1_ Tract 3401,Multnomah,648,449,95,34,27,6,37,510,365,79,24,19,3,20,350,325,17,0,0
410510034012,3,Block Group 2_ Tract 3401,Multnomah,924,456,226,132,35,11,64,745,406,186,79,28,8,38,511,475,25,0,0
410510093021,3,Block Group 1_ Tract 9302,Multnomah,2910,1665,267,435,388,17,138,2219,1372,164,307,284,15,77,1063,729,313,0,0
410510096031,3,Block Group 1_ Tract 9603,Multnomah,1922,1294,77,312,169,18,52,1383,1006,53,175,108,13,28,595,365,213,0,0
410510096041,3,Block Group 1_ Tract 9604,Multnomah,2220,1385,172,430,116,29,88,1679,1161,120,244,80,23,51,733,451,263,0,0
410510101004,3,Block Group 4_ Tract 101,Multnomah,1548,1154,50,240,54,11,39,1207,953,37,143,49,7,18,552,334,205,0,0
410510100011,3,Block Group 1_ Tract 10001,Multnomah,1341,582,59,620,29,12,39,905,476,31,352,20,8,18,373,225,139,0,0
410510103042,3,Block Group 2_ Tract 10304,Multnomah,2161,1022,21,953,104,8,53,1386,782,15,479,78,7,25,544,340,189,0,0
410510103051,3,Block Group 1_ Tract 10305,Multnomah,1230,1006,21,117,33,15,38,980,836,11,77,26,9,21,530,298,221,0,0
410510103052,3,Block Group 2_ Tract 10305,Multnomah,1508,1334,18,73,35,6,42,1122,1003,13,49,29,6,22,781,422,348,0,0
410510103053,3,Block Group 3_ Tract 10305,Multnomah,1339,1128,8,98,64,9,32,970,841,4,58,44,5,18,676,365,301,0,0
410510014002,3,Block Group 2_ Tract 14,Multnomah,1024,865,12,71,37,3,36,880,757,5,62,29,3,24,677,619,43,0,0
410510014005,3,Block Group 5_ Tract 14,Multnomah,713,588,18,37,35,4,31,577,492,10,24,31,4,16,437,385,41,0,0
410510014004,3,Block Group 4_ Tract 14,Multnomah,626,511,7,35,37,11,25,549,462,5,26,30,10,16,416,366,39,0,0
410510015001,3,Block Group 1_ Tract 15,Multnomah,1459,1313,3,50,47,1,45,1150,1049,2,32,41,1,25,906,759,129,0,0
410510015003,3,Block Group 3_ Tract 15,Multnomah,798,697,5,36,29,4,27,655,581,4,26,22,3,19,521,436,76,0,0
410510015002,3,Block Group 2_ Tract 15,Multnomah,1014,898,6,39,37,2,32,843,764,5,25,30,2,17,658,552,93,0,0
410510016014,3,Block Group 4_ Tract 1601,Multnomah,1395,1141,26,50,128,4,46,1240,1035,26,37,109,3,30,988,826,144,0,0
410510016015,3,Block Group 5_ Tract 1601,Multnomah,800,673,3,28,59,2,35,678,575,3,22,55,1,22,447,361,76,0,0
410510016016,3,Block Group 6_ Tract 1601,Multnomah,882,780,17,21,36,3,25,718,644,17,17,25,3,12,534,442,82,0,0
410510016011,3,Block Group 1_ Tract 1601,Multnomah,885,679,18,77,70,6,35,725,591,9,43,58,3,21,467,374,83,0,0
410510016012,3,Block Group 2_ Tract 1601,Multnomah,805,667,4,36,87,2,9,661,564,3,24,65,2,3,426,341,76,0,0
410510016013,3,Block Group 3_ Tract 1601,Multnomah,1194,747,55,156,156,14,66,976,649,41,106,122,10,48,628,504,111,0,0
410510016021,3,Block Group 1_ Tract 1602,Multnomah,893,583,38,79,160,8,25,743,515,27,52,126,8,15,401,280,112,0,0
410510016023,3,Block Group 3_ Tract 1602,Multnomah,1463,789,119,182,301,15,57,1110,663,59,115,239,9,25,419,310,99,0,0
410079503003,1,Block Group 3_ Tract 9503,Clatsop,1159,802,7,265,15,19,51,823,618,3,145,14,17,26,382,248,121,0,0
410079513002,1,Block Group 2_ Tract 9513,Clatsop,848,785,1,19,19,3,21,725,677,1,16,14,3,14,529,255,262,0,0
410079507002,1,Block Group 2_ Tract 9507,Clatsop,946,903,3,20,9,2,9,822,787,2,18,6,2,7,541,312,219,0,0
410079509005,1,Block Group 5_ Tract 9509,Clatsop,715,569,2,110,6,7,21,575,473,2,77,5,7,11,332,208,116,0,0
410430309031,4,Block Group 1_ Tract 30903,Linn,971,874,4,56,4,9,24,772,714,4,35,4,6,9,395,174,211,0,0
410430305003,4,Block Group 3_ Tract 305,Linn,1281,1188,8,39,4,9,33,1021,956,6,27,2,9,21,691,245,430,0,0
410430302001,4,Block Group 1_ Tract 302,Linn,903,783,4,72,18,12,14,663,593,1,40,10,11,8,346,142,188,0,0
410430302006,4,Block Group 6_ Tract 302,Linn,1761,1629,5,69,16,11,31,1336,1252,4,43,13,8,16,969,337,609,0,0
410430203003,4,Block Group 3_ Tract 203,Linn,946,794,3,108,11,4,26,692,600,2,61,9,3,17,428,243,172,0,0
410430204001,4,Block Group 1_ Tract 204,Linn,731,613,5,82,7,12,12,579,505,4,48,7,8,7,258,141,111,0,0
410430204003,4,Block Group 3_ Tract 204,Linn,1464,1231,8,125,10,27,63,1143,988,6,75,8,25,41,512,310,184,0,0
410459703005,2,Block Group 5_ Tract 9703,Malheur,730,472,3,217,28,5,5,556,406,2,112,26,5,5,307,105,193,0,0
410459703004,2,Block Group 4_ Tract 9703,Malheur,763,525,2,193,23,8,12,612,460,2,109,22,8,11,335,120,204,0,0
410459703002,2,Block Group 2_ Tract 9703,Malheur,1123,827,8,235,24,4,25,872,683,5,139,23,3,19,431,164,252,0,0
410459704005,2,Block Group 5_ Tract 9704,Malheur,1447,366,3,1053,7,10,8,864,291,3,553,7,5,5,228,85,137,0,0
410459706001,2,Block Group 1_ Tract 9706,Malheur,853,786,0,42,9,3,13,651,601,0,30,9,3,8,460,95,353,0,0
410459702003,2,Block Group 3_ Tract 9702,Malheur,1253,929,1,253,36,5,29,875,700,1,124,30,4,16,570,194,365,0,0
410459702002,2,Block Group 2_ Tract 9702,Malheur,828,362,2,436,10,7,11,555,292,1,241,9,5,7,346,89,249,0,0
410459705001,2,Block Group 1_ Tract 9705,Malheur,701,543,1,120,24,6,7,549,444,1,79,19,4,2,316,85,225,0,0
410459705002,2,Block Group 2_ Tract 9705,Malheur,1264,531,3,698,4,9,19,856,420,3,413,4,5,11,403,105,288,0,0
410459705006,2,Block Group 6_ Tract 9705,Malheur,792,614,1,147,20,6,4,575,455,1,92,19,4,4,303,66,229,0,0
410191400005,4,Block Group 5_ Tract 14,Douglas,850,738,5,60,8,11,28,669,592,4,32,6,10,25,361,176,175,0,0
410190900004,4,Block Group 4_ Tract 9,Douglas,1393,1213,8,104,11,24,33,1045,938,7,58,10,14,18,674,291,370,0,0
410190200003,4,Block Group 3_ Tract 2,Douglas,1400,1272,1,65,17,20,25,1154,1065,0,36,16,15,22,794,377,395,0,0
410190100002,4,Block Group 2_ Tract 1,Douglas,1433,1302,6,60,14,15,36,1194,1111,6,31,12,15,19,636,326,289,0,0
410190300003,4,Block Group 3_ Tract 3,Douglas,1770,1589,3,102,2,31,43,1368,1255,2,59,0,26,26,805,311,476,0,0
410190700002,4,Block Group 2_ Tract 7,Douglas,2267,2096,0,89,13,27,42,1846,1722,0,67,10,16,31,1432,487,917,0,0
410191400002,4,Block Group 2_ Tract 14,Douglas,1321,1175,2,59,14,32,39,1000,913,2,33,11,21,20,643,285,346,0,0
410191700002,4,Block Group 2_ Tract 17,Douglas,2681,2414,7,66,22,61,111,2143,1969,5,43,18,42,66,1394,488,865,0,0
410192100004,4,Block Group 4_ Tract 21,Douglas,1451,1341,0,42,3,22,43,1244,1166,0,30,3,21,24,716,257,438,0,0
410199900000,4,Block Group 0_ Tract 99,Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410510034023,3,Block Group 3_ Tract 3402,Multnomah,1157,724,227,101,25,13,67,985,655,184,72,21,11,42,697,656,28,0,0
410510034022,3,Block Group 2_ Tract 3402,Multnomah,818,463,238,42,16,3,56,669,413,181,30,11,2,32,472,444,19,0,0
410510034021,3,Block Group 1_ Tract 3402,Multnomah,1119,552,352,129,29,7,50,923,503,292,78,21,5,24,652,614,26,0,0
410510035014,3,Block Group 4_ Tract 3501,Multnomah,843,467,149,127,46,6,48,710,425,111,93,41,5,35,488,453,24,0,0
410510035012,3,Block Group 2_ Tract 3501,Multnomah,980,779,49,59,44,3,46,841,688,37,49,37,1,29,613,541,60,0,0
410510035011,3,Block Group 1_ Tract 3501,Multnomah,720,445,95,118,23,11,28,597,404,67,79,18,9,20,435,384,42,0,0
410510035021,3,Block Group 1_ Tract 3502,Multnomah,837,594,113,63,24,7,36,746,557,82,48,21,7,31,533,490,33,0,0
410510036013,3,Block Group 3_ Tract 3601,Multnomah,1100,622,270,125,27,2,54,884,528,217,78,23,2,36,630,585,34,0,0
410510036014,3,Block Group 4_ Tract 3601,Multnomah,951,541,219,134,13,2,42,794,483,173,97,13,2,26,566,525,31,0,0
410510036011,3,Block Group 1_ Tract 3601,Multnomah,894,501,256,77,16,3,41,743,444,206,50,16,2,25,540,497,34,0,0
410510036024,3,Block Group 4_ Tract 3602,Multnomah,1654,743,530,219,42,15,105,1285,655,399,125,32,13,61,934,859,58,0,0
410510036023,3,Block Group 3_ Tract 3602,Multnomah,1470,820,372,143,39,3,93,1186,720,293,96,31,3,43,901,812,73,0,0
410510036021,3,Block Group 1_ Tract 3602,Multnomah,1626,1166,251,71,52,7,79,1410,1053,193,59,46,3,56,1081,970,92,0,0
410510036022,3,Block Group 2_ Tract 3602,Multnomah,1335,959,199,69,33,7,68,1124,840,164,52,30,7,31,861,773,73,0,0
410510036031,3,Block Group 1_ Tract 3603,Multnomah,672,378,181,40,34,4,35,563,335,151,23,29,4,21,430,387,36,0,0
410510036032,3,Block Group 2_ Tract 3603,Multnomah,844,558,173,38,37,4,34,711,492,139,28,34,4,14,544,489,46,0,0
410510091011,3,Block Group 1_ Tract 9101,Multnomah,3162,2050,164,432,387,19,110,2350,1664,107,246,258,16,59,1067,678,360,0,0
410510091012,3,Block Group 2_ Tract 9101,Multnomah,2388,1277,193,532,249,24,113,1663,1007,109,296,184,20,47,548,370,165,0,0
410510089013,3,Block Group 3_ Tract 8901,Multnomah,1541,1178,25,78,206,12,42,1247,989,20,45,159,11,23,596,353,232,0,0
410510089012,3,Block Group 2_ Tract 8901,Multnomah,3128,2136,226,354,258,13,141,2132,1557,112,188,190,12,73,1008,602,388,0,0
410510098041,3,Block Group 1_ Tract 9804,Multnomah,1643,1193,81,171,133,11,54,1256,965,61,87,97,11,35,571,362,193,0,0
410510098042,3,Block Group 2_ Tract 9804,Multnomah,1540,1068,58,243,90,21,60,1137,847,36,135,80,10,29,516,328,174,0,0
410510104081,3,Block Group 1_ Tract 10408,Multnomah,1369,1094,2,155,51,13,54,1028,849,2,96,39,10,32,629,320,298,0,0
410510104082,3,Block Group 2_ Tract 10408,Multnomah,1684,1339,19,241,37,9,39,1160,966,10,131,26,8,19,672,349,310,0,0
410510104093,3,Block Group 3_ Tract 10409,Multnomah,1071,886,5,94,48,8,30,797,682,5,52,34,8,16,513,248,255,0,0
410510016022,3,Block Group 2_ Tract 1602,Multnomah,1149,789,46,109,144,8,53,904,667,30,68,114,4,21,440,313,118,0,0
410510016024,3,Block Group 4_ Tract 1602,Multnomah,871,478,34,103,217,5,34,678,405,26,66,162,4,15,366,256,102,0,0
410510017017,3,Block Group 7_ Tract 1701,Multnomah,1257,881,66,134,106,13,57,1017,758,48,80,90,12,29,717,597,104,0,0
410510017016,3,Block Group 6_ Tract 1701,Multnomah,728,552,22,39,86,6,23,600,468,9,34,66,5,18,425,351,64,0,0
410510017011,3,Block Group 1_ Tract 1701,Multnomah,607,433,21,42,84,5,22,491,372,17,28,61,3,10,347,287,52,0,0
410510017015,3,Block Group 5_ Tract 1701,Multnomah,999,869,20,38,40,11,21,867,760,16,33,33,7,18,613,506,93,0,0
410510017014,3,Block Group 4_ Tract 1701,Multnomah,811,579,37,42,95,16,42,663,495,30,25,71,15,27,440,356,75,0,0
410510017013,3,Block Group 3_ Tract 1701,Multnomah,777,498,60,83,92,10,34,618,412,48,59,68,10,21,437,361,66,0,0
410510017012,3,Block Group 2_ Tract 1701,Multnomah,1223,857,66,98,120,15,67,1032,743,49,75,103,12,50,729,603,110,0,0
410510017021,3,Block Group 1_ Tract 1702,Multnomah,1868,1172,172,188,201,27,108,1471,1013,122,116,144,20,56,794,555,222,0,0
410510017023,3,Block Group 3_ Tract 1702,Multnomah,1138,796,43,76,146,10,67,926,684,28,58,118,7,31,500,349,140,0,0
410510017022,3,Block Group 2_ Tract 1702,Multnomah,898,634,29,42,144,4,45,738,550,20,32,109,4,23,397,278,111,0,0
410510018011,3,Block Group 1_ Tract 1801,Multnomah,1313,846,193,128,70,14,62,1046,733,129,79,60,12,33,731,623,93,0,0
410510018012,3,Block Group 2_ Tract 1801,Multnomah,1210,1008,28,41,56,9,68,1050,900,24,34,44,9,39,741,616,108,0,0
410510018021,3,Block Group 1_ Tract 1802,Multnomah,2050,1750,35,88,89,7,81,1721,1489,30,70,78,6,48,1207,1019,162,0,0
410659708002,2,Block Group 2_ Tract 9708,Wasco,847,783,0,19,6,14,25,685,643,0,9,4,13,16,362,181,169,0,0
410659708003,2,Block Group 3_ Tract 9708,Wasco,877,122,1,72,2,649,31,609,97,1,40,1,457,13,311,156,145,0,0
410659708004,2,Block Group 4_ Tract 9708,Wasco,1334,1226,1,68,1,17,21,1156,1068,1,53,1,15,18,801,396,378,0,0
410659708001,2,Block Group 1_ Tract 9708,Wasco,1394,1216,5,49,8,80,36,1056,955,2,28,7,48,16,733,284,436,0,0
410659701002,2,Block Group 2_ Tract 9701,Wasco,869,759,0,84,20,3,3,705,635,0,54,12,2,2,422,220,194,0,0
410659701001,2,Block Group 1_ Tract 9701,Wasco,2327,1810,10,418,36,23,30,1784,1481,5,239,25,14,20,1092,558,512,0,0
410659701003,2,Block Group 3_ Tract 9701,Wasco,792,601,1,147,23,7,13,579,476,0,71,18,5,9,342,183,152,0,0
410659702003,2,Block Group 3_ Tract 9702,Wasco,1103,873,5,156,21,21,27,863,716,4,92,20,16,15,510,287,213,0,0
410430204004,4,Block Group 4_ Tract 204,Linn,1137,883,6,175,12,20,41,828,679,4,96,10,12,27,365,202,153,0,0
410430309022,4,Block Group 2_ Tract 30902,Linn,1553,1382,1,105,8,19,38,1237,1130,1,57,7,15,27,837,297,520,0,0
410430308003,4,Block Group 3_ Tract 308,Linn,1295,1183,9,51,22,12,18,978,909,5,24,17,10,13,536,234,287,0,0
410430303002,4,Block Group 2_ Tract 303,Linn,706,653,9,18,3,3,20,562,531,3,11,3,3,11,380,136,234,0,0
410430301004,4,Block Group 4_ Tract 301,Linn,1357,1253,5,48,5,19,27,1046,984,0,31,5,9,17,724,268,443,0,0
410430301005,4,Block Group 5_ Tract 301,Linn,1235,1151,1,31,2,22,28,988,930,1,19,2,18,18,714,267,424,0,0
410430304012,4,Block Group 2_ Tract 30401,Linn,1529,1402,5,60,6,18,38,1166,1092,3,27,6,17,21,728,271,437,0,0
410430306002,4,Block Group 2_ Tract 306,Linn,1018,919,1,55,6,6,31,714,660,1,34,3,3,13,366,120,242,0,0
410430304011,4,Block Group 1_ Tract 30401,Linn,1262,1177,0,42,11,15,17,1017,962,0,28,8,8,11,693,262,409,0,0
410430304025,4,Block Group 5_ Tract 30402,Linn,1480,1336,0,81,9,15,39,1128,1046,0,40,6,12,24,568,248,301,0,0
410430304022,4,Block Group 2_ Tract 30402,Linn,2010,1831,7,84,19,18,51,1505,1401,4,45,17,14,24,740,305,405,0,0
410430304013,4,Block Group 3_ Tract 30401,Linn,1094,1013,1,30,4,16,30,813,768,1,15,4,11,14,508,195,301,0,0
410430303003,4,Block Group 3_ Tract 303,Linn,766,712,2,12,1,8,31,596,567,1,7,1,5,15,377,157,211,0,0
410430304015,4,Block Group 5_ Tract 30401,Linn,880,813,4,23,1,13,26,640,592,2,16,1,11,18,249,107,135,0,0
410430304021,4,Block Group 1_ Tract 30402,Linn,719,642,0,33,7,15,22,565,519,0,15,5,11,15,308,128,169,0,0
410430304024,4,Block Group 4_ Tract 30402,Linn,1091,974,5,54,22,12,24,826,759,3,29,16,9,10,317,138,170,0,0
410430304023,4,Block Group 3_ Tract 30402,Linn,1387,1294,2,40,12,12,27,1056,994,1,24,10,10,17,557,223,316,0,0
410459703003,2,Block Group 3_ Tract 9703,Malheur,749,464,1,259,14,1,10,550,376,1,153,12,1,7,115,48,64,0,0
410459704001,2,Block Group 1_ Tract 9704,Malheur,1387,617,7,705,12,13,33,888,491,3,357,12,7,18,790,207,553,0,0
410459706002,2,Block Group 2_ Tract 9706,Malheur,1475,1110,2,299,24,6,34,1109,864,2,192,23,5,23,693,144,534,0,0
410459704002,2,Block Group 2_ Tract 9704,Malheur,1189,479,12,643,6,19,30,822,404,7,376,6,12,17,173,72,96,0,0
410459702004,2,Block Group 4_ Tract 9702,Malheur,1590,1013,7,461,75,7,27,1222,870,6,264,67,6,9,946,333,597,0,0
410459703001,2,Block Group 1_ Tract 9703,Malheur,725,496,4,179,31,3,12,563,410,4,114,31,2,2,216,92,117,0,0
410510037014,3,Block Group 4_ Tract 3701,Multnomah,843,471,157,93,61,7,54,652,412,103,60,47,7,23,468,422,38,0,0
410510037013,3,Block Group 3_ Tract 3701,Multnomah,1376,825,313,134,39,7,58,1115,721,241,85,28,7,33,799,721,65,0,0
410510037011,3,Block Group 1_ Tract 3701,Multnomah,1181,607,261,223,32,13,45,962,537,209,148,28,13,27,691,622,57,0,0
410510037012,3,Block Group 2_ Tract 3701,Multnomah,956,545,259,72,31,3,46,791,472,212,49,25,2,31,567,512,46,0,0
410510037023,3,Block Group 3_ Tract 3702,Multnomah,980,708,124,69,35,4,40,808,600,103,47,30,4,24,563,518,34,0,0
410510037021,3,Block Group 1_ Tract 3702,Multnomah,719,482,158,39,10,8,22,576,397,125,29,7,3,15,414,373,34,0,0
410510037022,3,Block Group 2_ Tract 3702,Multnomah,721,479,163,30,15,5,29,585,394,139,22,12,2,16,401,373,19,0,0
410510038013,3,Block Group 3_ Tract 3801,Multnomah,1099,803,66,100,69,4,57,902,697,53,61,52,4,35,593,508,70,0,0
410510038011,3,Block Group 1_ Tract 3801,Multnomah,1083,713,118,112,50,8,82,895,635,90,76,44,6,44,614,539,62,0,0
410510038012,3,Block Group 2_ Tract 3801,Multnomah,725,531,54,37,58,10,35,593,452,41,27,48,6,19,390,334,46,0,0
410510038021,3,Block Group 1_ Tract 3802,Multnomah,1124,777,122,101,34,6,84,934,680,97,67,31,6,53,678,596,69,0,0
410510038022,3,Block Group 2_ Tract 3802,Multnomah,992,731,43,75,97,7,39,808,622,27,48,81,4,26,598,499,85,0,0
410510038023,3,Block Group 3_ Tract 3802,Multnomah,849,658,33,64,40,4,50,721,584,27,43,35,3,29,534,446,76,0,0
410510038031,3,Block Group 1_ Tract 3803,Multnomah,1182,974,23,83,47,8,47,987,838,18,59,41,5,26,725,623,86,0,0
410510038033,3,Block Group 3_ Tract 3803,Multnomah,1431,1009,105,119,105,10,83,1193,883,86,82,86,8,48,875,752,105,0,0
410510104092,3,Block Group 2_ Tract 10409,Multnomah,1847,1615,14,124,45,11,38,1340,1194,7,75,33,7,24,821,417,389,0,0
410510104091,3,Block Group 1_ Tract 10409,Multnomah,4518,3649,44,508,152,17,148,3217,2689,36,296,117,12,67,1878,975,867,0,0
410510095022,3,Block Group 2_ Tract 9502,Multnomah,967,609,109,62,145,9,33,767,526,75,36,114,4,12,361,232,122,0,0
410510095023,3,Block Group 3_ Tract 9502,Multnomah,2381,940,378,720,202,34,107,1688,812,255,410,132,26,53,795,512,269,0,0
410510083011,3,Block Group 1_ Tract 8301,Multnomah,1734,899,106,164,476,11,78,1405,793,71,97,394,11,39,531,393,126,0,0
410510068022,1,Block Group 2_ Tract 6802,Multnomah,1856,1590,16,115,60,4,71,1484,1295,15,82,49,4,39,1224,987,221,0,0
410510064022,3,Block Group 2_ Tract 6402,Multnomah,2695,2379,14,84,123,20,75,2065,1877,13,52,83,10,30,1594,1234,334,0,0
410510096042,3,Block Group 2_ Tract 9604,Multnomah,2793,1258,187,1157,104,8,79,1899,995,123,667,72,7,35,699,447,231,0,0
410510105003,3,Block Group 3_ Tract 105,Multnomah,785,722,5,22,8,0,28,605,564,5,18,6,0,12,453,231,212,0,0
410510105001,3,Block Group 1_ Tract 105,Multnomah,1003,884,13,45,15,7,39,820,728,10,36,14,6,26,610,312,285,0,0
410510105002,3,Block Group 2_ Tract 105,Multnomah,1174,1069,5,46,19,8,27,892,831,3,24,15,7,12,669,341,313,0,0
410510105004,3,Block Group 4_ Tract 105,Multnomah,964,892,4,24,8,6,30,748,692,4,18,5,6,23,561,286,263,0,0
410510043001,1,Block Group 1_ Tract 43,Multnomah,1069,944,8,48,35,12,22,848,773,7,28,20,8,12,672,501,156,0,0
410510063001,3,Block Group 1_ Tract 63,Multnomah,2070,1750,28,85,106,4,97,1812,1527,25,75,99,4,82,1419,1073,328,0,0
